위도,경도
37.634,127.0707
37.634,127.0704
37.6354,127.071
37.6357,127.071
37.6356,127.0703
37.6361,127.071
37.6367,127.0714
37.6806,127.0561
37.6823,127.0566
37.667,127.0708
37.6653,127.073
37.6624,127.0669
37.6289,127.0581
37.6296,127.0583
37.6287,127.0592
37.6293,127.0579
37.6298,127.0585
37.6223,127.0564
37.6217,127.0571
37.6217,127.0571
37.6217,127.058
37.6217,127.058
37.6217,127.058
37.6217,127.058
37.6208,127.0582
37.6207,127.0578
37.6207,127.0578
37.6192,127.0571
37.6229,127.0562
37.6224,127.0574
37.6225,127.0579
37.6226,127.0584
37.6213,127.0586
37.6207,127.0584
37.6205,127.0579
37.6204,127.0573
37.6194,127.0569
37.6194,127.0568
37.6194,127.0574
37.6184,127.0575
37.6157,127.0667
37.6157,127.0664
37.6156,127.0659
37.6161,127.0662
37.6163,127.0659
37.6152,127.066
37.6227,127.066
37.626,127.0704
37.6274,127.0711
37.6265,127.071
37.6262,127.0712
37.625,127.0713
37.6255,127.0724
37.6281,127.0725
37.6279,127.0733
37.6281,127.0721
37.6284,127.0735
37.6283,127.0741
37.6282,127.0739
37.6371,127.1108
37.6375,127.1112
37.6377,127.1117
37.6376,127.1113
37.6207,127.0826
37.6588,127.0683
37.6583,127.0676
37.658,127.0674
37.6577,127.0673
37.6578,127.0667
37.6592,127.0675
37.6588,127.0673
37.6544,127.0705
37.655,127.0698
37.6536,127.0709
37.6535,127.0705
37.6519,127.0698
37.6553,127.0709
37.6553,127.0709
37.6554,127.0701
37.654,127.0698
37.673,127.0843
37.6728,127.0842
37.6721,127.0847
37.6715,127.0832
37.672,127.0835
37.6727,127.0845
37.6721,127.084
37.6718,127.0842
37.6717,127.0844
37.6714,127.0839
37.6716,127.0818
37.6712,127.0812
37.6711,127.0827
37.6711,127.0827
37.6711,127.0827
37.6711,127.0827
37.6711,127.0827
37.671,127.0835
37.6712,127.0842
37.6708,127.0846
37.6707,127.0846
37.6704,127.084
37.67,127.0846
37.6711,127.0812
37.671,127.0811
37.6708,127.081
37.6715,127.0835
37.6706,127.0845
37.6699,127.0844
37.6673,127.0709
37.6668,127.0701
37.6662,127.0704
37.6669,127.0695
37.6672,127.0699
37.667,127.0697
37.6665,127.0699
37.6664,127.0702
37.6664,127.0702
37.6656,127.0698
37.6652,127.0705
37.6645,127.0733
37.6643,127.0739
37.6651,127.0729
37.6644,127.073
37.6644,127.0731
37.6641,127.0726
37.6641,127.0726
37.6617,127.0673
37.6463,127.0743
37.6405,127.0841
37.6369,127.0731
37.6204,127.0722
37.6232,127.0759
37.6241,127.0778
37.6758,127.0826
37.6751,127.0833
37.6751,127.0851
37.6745,127.0842
37.6729,127.0825
37.6737,127.0789
37.6728,127.0799
37.6726,127.0794
37.6722,127.0805
37.672,127.0783
37.6708,127.0782
37.6701,127.0801
37.6701,127.0795
37.6683,127.0791
37.6678,127.078
37.6682,127.0777
37.6661,127.0769
37.6437,127.0851
37.6439,127.0855
37.6445,127.0883
37.6434,127.0866
37.6434,127.0866
37.6421,127.0867
37.6411,127.0871
37.642,127.0854
37.6412,127.0847
37.6412,127.0837
37.6215,127.0815
37.6214,127.0825
37.674,127.0523
37.6741,127.0529
37.6305,127.0452
37.6731,127.0783
37.6813,127.0524
37.6813,127.0524
37.6803,127.0521
37.6803,127.0521
37.6219,127.0769
37.6699,127.077
37.6802,127.0571
37.6784,127.0571
37.6681,127.0644
37.6678,127.0695
37.6732,127.0816
37.6621,127.0668
37.637,127.0776
37.6156,127.065
37.6164,127.064
37.6239,127.0717
37.6219,127.073
37.6212,127.0753
37.6204,127.079
37.6222,127.078
37.6237,127.0797
37.6232,127.0808
37.6741,127.0818
37.6741,127.0824
37.6356,127.0724
37.6636,127.0738
37.66,127.0769
37.6202,127.0767
37.6444,127.0839
37.6281,127.0865
37.671,127.0763
37.6687,127.0792
37.658,127.0716
37.6867,127.0521
37.6576,127.0621
37.66,127.0746
37.66,127.0746
37.66,127.0746
37.66,127.0746
37.6829,127.0578
37.6713,127.0807
37.6734,127.0555
37.6734,127.0554
37.6733,127.0555
37.6733,127.0554
37.6734,127.0556
37.6733,127.0556
37.65,127.0618
37.65,127.0616
37.65,127.0618
37.6501,127.0619
37.65,127.0619
37.6499,127.0616
37.65,127.0616
37.6219,127.0767
37.6221,127.0769
37.6572,127.0686
37.6583,127.0769
37.6691,127.083
37.6691,127.083
37.6749,127.083
37.6701,127.0782
37.6662,127.0718
37.6662,127.0718
37.6662,127.0718
37.6629,127.0737
37.664,127.0662
37.6768,127.0567
37.6788,127.0546
37.6728,127.0523
37.636,127.0721
37.6358,127.0717
37.6257,127.0806
37.6161,127.0629
37.6243,127.06
37.6429,127.052
37.642,127.0525
37.6416,127.0527
37.6708,127.0774
37.6757,127.057
37.6754,127.0558
37.6755,127.0548
37.6748,127.0526
37.6747,127.0515
37.6737,127.0506
37.6771,127.0517
37.6273,127.0712
37.626,127.0719
37.6271,127.0708
37.6273,127.075
37.628,127.0733
37.628,127.0733
37.6268,127.0737
37.6268,127.0737
37.6268,127.0737
37.6268,127.0737
37.6753,127.0534
37.6576,127.0741
37.6673,127.0694
37.6739,127.0846
37.6644,127.0667
37.6203,127.0772
37.6203,127.0772
37.6231,127.0752
37.619,127.0562
37.6729,127.0564
37.6392,127.0524
37.64,127.0545
37.64,127.0545
37.6357,127.0525
37.6174,127.0585
37.6174,127.0585
37.6697,127.0817
37.6567,127.0629
37.6567,127.0629
37.6562,127.0625
37.6562,127.0625
37.6559,127.0632
37.6559,127.0632
37.6559,127.0632
37.6564,127.0641
37.6564,127.0641
37.6564,127.0658
37.6564,127.0658
37.6603,127.0739
37.6601,127.0743
37.6603,127.0739
37.6603,127.0739
37.6547,127.0631
37.6547,127.0631
37.6547,127.0631
37.6547,127.0631
37.624,127.0601
37.6212,127.061
37.6235,127.075
37.6228,127.0753
37.6229,127.0744
37.6447,127.0842
37.6558,127.0688
37.6565,127.0695
37.6715,127.0854
37.6709,127.085
37.6683,127.08
37.6682,127.08
37.6651,127.0709
37.657,127.0687
37.6568,127.0689
37.6741,127.0818
37.6563,127.0673
37.6566,127.0719
37.6716,127.0794
37.6609,127.0683
37.6205,127.0752
37.6785,127.0535
37.6785,127.0535
37.6785,127.0535
37.6149,127.0651
37.6154,127.0648
37.6758,127.085
37.6317,127.0577
37.6699,127.0774
37.6749,127.0523
37.6156,127.0624
37.6615,127.0664
37.6267,127.0716
37.6587,127.0682
37.6371,127.0771
37.6773,127.0557
37.6291,127.0551
37.6291,127.0551
37.6291,127.0551
37.6244,127.0796
37.6244,127.0796
37.6244,127.0796
37.6244,127.0796
37.6232,127.0803
37.6245,127.0717
37.6692,127.0815
37.6647,127.0695
37.6644,127.0703
37.6641,127.0687
37.6631,127.0689
37.6616,127.0707
37.6368,127.0798
37.6396,127.0514
37.6232,127.0899
37.6224,127.0883
37.6221,127.0874
37.674,127.0791
37.6247,127.0775
37.6159,127.0623
37.6203,127.074
37.645,127.0825
37.6375,127.0629
37.6375,127.0629
37.6441,127.0619
37.6589,127.0656
37.6534,127.0692
37.6599,127.0673
37.6572,127.062
37.6572,127.062
37.6766,127.0543
37.6613,127.0701
37.6635,127.0696
37.6661,127.068
37.6654,127.0702
37.6658,127.0663
37.6663,127.0795
37.666,127.0575
37.6659,127.0573
37.666,127.0577
37.6279,127.0642
37.6279,127.0632
37.6279,127.0632
37.6279,127.0632
37.6294,127.099
37.6221,127.0584
37.6221,127.0584
37.6229,127.0562
37.6232,127.0542
37.6758,127.0573
37.6741,127.0611
37.6757,127.0539
37.6757,127.0539
37.6586,127.068
37.6543,127.0695
37.6706,127.0811
37.6643,127.0719
37.664,127.0736
37.6724,127.0524
37.6212,127.0574
37.6174,127.0722
37.6247,127.0782
37.6703,127.0805
37.6619,127.0752
37.6606,127.0734
37.6606,127.0734
37.6606,127.0734
37.6606,127.0734
37.6756,127.0574
37.6599,127.0678
37.6534,127.0607
37.6534,127.0607
37.6534,127.0607
37.6559,127.0652
37.6559,127.0652
37.6559,127.0652
37.6578,127.0614
37.6578,127.0614
37.6277,127.0779
37.6277,127.0779
37.6277,127.0779
37.6597,127.0754
37.6597,127.0754
37.6597,127.0754
37.6626,127.076
37.6626,127.076
37.6707,127.0803
37.6707,127.0803
37.6506,127.0765
37.6506,127.0765
37.6506,127.0765
37.6506,127.0765
37.6476,127.0768
37.6476,127.0768
37.6476,127.0768
37.6476,127.0768
37.6476,127.0768
37.6211,127.0834
37.6211,127.0834
37.6211,127.0834
37.6243,127.0531
37.6243,127.0531
37.6299,127.0763
37.6178,127.0753
37.6178,127.0753
37.6178,127.0753
37.6178,127.0753
37.6178,127.0753
37.6291,127.0715
37.6291,127.0715
37.6712,127.0752
37.6712,127.0752
37.6208,127.0669
37.6208,127.0669
37.6756,127.0795
37.6362,127.0726
37.6369,127.0736
37.6597,127.0626
37.6597,127.0626
37.6597,127.0626
37.6597,127.0626
37.6271,127.0787
37.6704,127.0849
37.6165,127.0597
37.6165,127.0597
37.6165,127.0597
37.6248,127.0765
37.6257,127.0713
37.6518,127.0815
37.6395,127.0762
37.6659,127.0773
37.62,127.0882
37.6171,127.0651
37.6544,127.0564
37.6538,127.0602
37.6538,127.0602
37.6729,127.0832
37.6576,127.0723
37.6576,127.0723
37.6282,127.0759
37.6305,127.0628
37.6383,127.0589
37.6544,127.0571
37.6548,127.0572
37.6545,127.0572
37.6545,127.0572
37.6389,127.0655
37.6389,127.0658
37.655,127.0829
37.655,127.0829
37.6287,127.0453
37.6287,127.0453
37.6287,127.0453
37.6689,127.0477
37.6689,127.0477
37.6689,127.0477
37.6209,127.054
37.6209,127.054
37.6209,127.054
37.6456,127.0615
37.6737,127.0553
37.6737,127.0553
37.6722,127.054
37.6722,127.054
37.671,127.0524
37.671,127.0524
37.6703,127.0555
37.6703,127.0555
37.6674,127.0568
37.6674,127.0568
37.6546,127.0794
37.6792,127.0521
37.6792,127.0521
37.6766,127.0516
37.6766,127.0516
37.6613,127.0656
37.6613,127.0656
37.6369,127.0762
37.6369,127.0762
37.6496,127.0808
37.6496,127.0808
37.622,127.0733
37.622,127.0733
37.6472,127.0741
37.6472,127.0741
37.6728,127.0572
37.6728,127.0572
37.6728,127.0572
37.6263,127.0794
37.6263,127.0794
37.6617,127.069
37.6617,127.0689
37.6481,127.0578
37.6481,127.0578
37.6222,127.0831
37.6222,127.0831
37.6422,127.0699
37.6422,127.0699
37.652,127.0641
37.652,127.0641
37.6382,127.0647
37.6382,127.0647
37.6285,127.0696
37.6298,127.0523
37.6298,127.0523
37.6298,127.0523
37.6621,127.0686
37.6621,127.0686
37.6621,127.0686
37.6621,127.0686
37.6689,127.0808
37.6689,127.0808
37.6689,127.0808
37.6689,127.0808
37.6206,127.0625
37.6183,127.0591
37.6344,127.0586
37.6324,127.0508
37.6324,127.0508
37.6214,127.0695
37.6214,127.0695
37.6214,127.0695
37.6282,127.0645
37.6273,127.075
37.6273,127.075
37.6273,127.075
37.6197,127.0741
37.6197,127.0741
37.6197,127.0741
37.6197,127.0741
37.6293,127.0734
37.6255,127.0704
37.624,127.0905
37.6343,127.0726
37.6391,127.0705
37.641,127.0765
37.6372,127.0612
37.6469,127.0805
37.6451,127.0616
37.6396,127.0606
37.6714,127.0575
37.6738,127.0545
37.6719,127.0517
37.6848,127.0552
37.6852,127.0553
37.6851,127.0553
37.6588,127.0641
37.6582,127.0663
37.6582,127.0663
37.6582,127.0663
37.6658,127.0788
37.6678,127.0806
37.6678,127.0806
37.6678,127.0806
37.661,127.0617
37.6524,127.0772
37.6511,127.0762
37.651,127.0781
37.6489,127.0761
37.6493,127.0772
37.6647,127.0583
37.6647,127.0583
37.6552,127.0724
37.6684,127.0601
37.6684,127.0601
37.6684,127.0601
37.6684,127.0601
37.643,127.0625
37.643,127.0625
37.643,127.0625
37.6325,127.0525
37.6461,127.0664
37.6569,127.078
37.6243,127.0822
37.6517,127.0619
37.6252,127.0735
37.6493,127.0629
37.6609,127.0788
37.6645,127.0785
37.6337,127.072
37.6337,127.072
37.6337,127.072
37.6337,127.072
37.6298,127.0443
37.6324,127.0427
37.6324,127.0427
37.672,127.058
37.6724,127.0595
37.6749,127.0581
37.6822,127.0553
37.6698,127.0522
37.6626,127.0692
37.6626,127.0692
37.6626,127.0692
37.6578,127.0678
37.6696,127.0782
37.6696,127.0782
37.6696,127.0782
37.6696,127.0782
37.6722,127.0831
37.6685,127.0816
37.6557,127.0703
37.6459,127.0602
37.6437,127.065
37.6532,127.0579
37.6532,127.0579
37.6532,127.0579
37.6532,127.0579
37.6516,127.0728
37.6527,127.0782
37.6464,127.0816
37.6496,127.0838
37.645,127.0696
37.645,127.0696
37.6392,127.0696
37.6354,127.0724
37.6334,127.0667
37.6309,127.0737
37.6267,127.0754
37.6234,127.0854
37.6259,127.0914
37.6204,127.0614
37.6204,127.0614
37.6211,127.0592
37.6191,127.0579
37.6298,127.051
37.6298,127.051
37.6298,127.051
37.6298,127.051
37.6342,127.0593
37.6328,127.0587
37.6285,127.063
37.6671,127.0616
37.6674,127.0535
37.6315,127.0418
37.6335,127.0713
37.6629,127.0669
37.6629,127.0669
37.6186,127.0746
37.6262,127.074
37.6262,127.074
37.6262,127.074
37.6737,127.0583
37.6723,127.0547
37.6484,127.0593
37.6668,127.0809
37.6643,127.0552
37.6643,127.0552
37.6507,127.0803
37.671,127.0524
37.6594,127.0653
37.6626,127.0619
37.6626,127.0619
37.648,127.068
37.648,127.068
37.6523,127.0654
37.6523,127.0654
37.6678,127.0606
37.6678,127.0606
37.6592,127.0579
37.6455,127.0583
37.6455,127.0583
37.6182,127.0575
37.6182,127.0575
37.6182,127.0575
37.6182,127.0575
37.6182,127.0575
37.6843,127.0553
37.6478,127.0812
37.6299,127.054
37.6299,127.054
37.6299,127.054
37.6299,127.054
37.6676,127.0764
37.6676,127.0764
37.6333,127.0593
37.6333,127.0593
37.6345,127.072
37.667,127.0664
37.641,127.0702
37.641,127.0702
37.641,127.0702
37.641,127.0702
37.641,127.0702
37.6292,127.0684
37.6547,127.0759
37.6281,127.0504
37.6281,127.0504
37.6281,127.0504
37.6507,127.0738
37.6574,127.0724
37.6433,127.0635
37.6367,127.0651
37.6367,127.0651
37.6317,127.0675
37.6443,127.0673
37.6652,127.0611
37.641,127.1113
37.6252,127.0902
37.6252,127.0902
37.6252,127.0902
37.6252,127.0902
37.6217,127.085
37.6199,127.0697
37.6259,127.0942
37.6259,127.0942
37.6259,127.0942
37.6259,127.0942
37.6737,127.0553
37.6739,127.0552
37.673,127.0554
37.6322,127.0673
37.6323,127.0602
37.6323,127.0602
37.6313,127.051
37.6313,127.051
37.6313,127.051
37.6442,127.074
37.6442,127.074
37.6442,127.074
37.6442,127.074
37.645,127.0667
37.6513,127.0813
37.6513,127.0813
37.6513,127.0813
37.6528,127.0677
37.6528,127.0677
37.6528,127.0677
37.6528,127.0677
37.6528,127.0677
37.6219,127.0727
37.6544,127.0564
37.617,127.0747
37.617,127.0748
37.617,127.0748
37.617,127.0748
37.617,127.0748
37.617,127.0748
37.6576,127.0719
37.6575,127.0719
37.6573,127.0718
37.6549,127.0723
37.6549,127.0723
37.6504,127.0689
37.6502,127.0685
37.6485,127.0654
37.6467,127.0639
37.6397,127.0603
37.6384,127.0589
37.6384,127.0589
37.6384,127.0589
37.6152,127.0636
37.6152,127.064
37.6146,127.0653
37.6147,127.0659
37.6147,127.0664
37.6625,127.0756
37.6625,127.0756
37.6618,127.0748
37.6609,127.0736
37.661,127.0736
37.6604,127.0732
37.6604,127.073
37.6588,127.0721
37.6582,127.0721
37.6203,127.0873
37.6166,127.0747
37.6165,127.0745
37.6672,127.0501
37.6673,127.0502
37.6674,127.0507
37.6674,127.0507
37.6675,127.0506
37.6672,127.05
37.6672,127.0502
37.6405,127.0536
37.6383,127.0587
37.6157,127.0645
37.6344,127.0586
37.631,127.0426
37.631,127.0426
37.6303,127.0436
37.6286,127.0456
37.6287,127.0455
37.6286,127.0457
37.6275,127.0477
37.6275,127.0478
37.626,127.049
37.6248,127.05
37.6247,127.0501
37.6249,127.0499
37.622,127.0525
37.622,127.0525
37.6198,127.055
37.6199,127.0549
37.6189,127.0563
37.6168,127.059
37.6168,127.0591
37.6152,127.0624
37.6178,127.0788
37.6164,127.0735
37.6212,127.09
37.6212,127.09
37.6203,127.0878
37.6203,127.0853
37.6204,127.0854
37.6201,127.0843
37.6182,127.0786
37.6185,127.0797
37.6184,127.0796
37.6178,127.0776
37.6173,127.0755
37.6172,127.0753
37.6167,127.0739
37.6164,127.0724
37.6462,127.0567
37.6468,127.0563
37.6169,127.0742
37.6526,127.0546
37.6525,127.0549
37.6203,127.0873
37.6861,127.0518
37.628,127.0468
37.6625,127.0756
37.6614,127.0743
37.6596,127.0723
37.6555,127.0723
37.6525,127.0711
37.6527,127.0708
37.6508,127.0689
37.6502,127.0683
37.6487,127.0655
37.6468,127.064
37.6503,127.0676
37.6497,127.0658
37.6497,127.0658
37.6485,127.0649
37.6473,127.0638
37.6466,127.063
37.6426,127.0612
37.6399,127.0606
37.6441,127.0609
37.6408,127.0604
37.6576,127.0723
37.6548,127.0723
37.6497,127.0658
37.641,127.0609
37.6433,127.0609
37.6416,127.0607
37.641,127.0609
37.6735,127.0501
37.6397,127.06
37.6456,127.0615
37.6456,127.0615
37.6541,127.0718
37.6541,127.0718
37.6222,127.0911
37.6529,127.0549
37.6533,127.0549
37.6507,127.0548
37.6492,127.0552
37.648,127.0557
37.6458,127.0564
37.6454,127.0564
37.662,127.0522
37.6616,127.0523
37.679,127.0515
37.6492,127.0552
37.6485,127.0654
37.6387,127.0594
37.6865,127.0516
37.6647,127.0518
37.6354,127.0599
37.635,127.0595
37.6185,127.0745
37.6195,127.0735
37.627,127.0791
37.6211,127.0834
37.6291,127.0715
37.6394,127.0694
37.6506,127.0765
37.6527,127.0782
37.6408,127.0644
37.6417,127.0673
37.6596,127.0727
37.6592,127.0733
37.6476,127.0768
37.6551,127.0636
37.6659,127.0776
37.6542,127.0594
37.6534,127.0607
37.6544,127.0618
37.6547,127.0631
37.6613,127.0656
37.6559,127.0652
37.6703,127.0809
37.6231,127.0809
37.6256,127.0798
37.6229,127.0602
37.6437,127.065
37.6189,127.077
37.6577,127.0658
37.6299,127.0763
37.6401,127.0729
37.6536,127.0738
37.6324,127.0508
37.6223,127.0792
37.6356,127.073
37.6516,127.0728
37.6728,127.0572
37.6211,127.0592
37.6386,127.0754
37.6178,127.0753
37.6744,127.0595
37.6496,127.0673
37.6674,127.0568
37.6353,127.0713
37.6277,127.0779
37.6673,127.0789
37.6578,127.0614
37.6613,127.0584
37.621,127.0743
37.6235,127.0739
37.6643,127.066
37.6382,127.0647
37.6626,127.076
37.6288,127.0686
37.6506,127.0811
37.615,127.0647
37.615,127.0647
37.615,127.0647
37.627,127.0767
37.627,127.0767
37.627,127.0767
37.6581,127.0728
37.6581,127.0728
37.6581,127.0728
37.6404,127.068
37.6547,127.0759
37.6314,127.0611
37.6314,127.0611
37.6314,127.0611
37.6224,127.0868
37.6224,127.0868
37.6224,127.0868
37.6278,127.0499
37.6278,127.0499
37.6278,127.0499
37.6436,127.073
37.6436,127.073
37.6436,127.073
37.6443,127.0673
37.6519,127.0781
37.6247,127.089
37.6247,127.089
37.6247,127.089
37.6441,127.0607
37.6293,127.0566
37.6596,127.0744
37.6776,127.0543
37.6689,127.0799
37.667,127.0664
37.6343,127.0726
37.6647,127.0583
37.657,127.0739
37.6684,127.0601
37.643,127.0625
37.6461,127.0664
37.6569,127.078
37.6243,127.0822
37.652,127.0641
37.6252,127.0735
37.6493,127.0629
37.6609,127.0788
37.6645,127.0785
37.6298,127.0443
37.6749,127.0581
37.6822,127.0553
37.6652,127.0611
37.6626,127.0692
37.6696,127.0782
37.6722,127.0831
37.6484,127.0593
37.6532,127.0579
37.6267,127.0754
37.6234,127.0854
37.6259,127.0914
37.6191,127.0579
37.6298,127.051
37.6707,127.0803
37.6457,127.0822
37.6563,127.0632
37.6563,127.0631
37.6597,127.0754
37.6668,127.0809
37.6583,127.0743
37.6583,127.0743
37.6559,127.0736
37.6565,127.0644
37.6566,127.0644
37.634,127.052
37.6357,127.0525
37.6643,127.0552
37.6583,127.0769
37.6446,127.075
37.6756,127.0566
37.6784,127.0535
37.6738,127.0545
37.674,127.0611
37.6494,127.0808
37.6289,127.076
37.6579,127.0753
37.6307,127.071
37.6284,127.0505
37.6599,127.0652
37.6722,127.054
37.6613,127.0584
37.6648,127.0738
37.6508,127.0754
37.6481,127.0653
37.6455,127.0642
37.6323,127.0569
37.6678,127.0806
37.6585,127.0721
37.6627,127.0684
37.6627,127.0684
37.6627,127.0684
37.6627,127.0684
37.6189,127.0745
37.6273,127.0743
37.673,127.0584
37.673,127.0584
37.673,127.0584
37.6732,127.0549
37.6732,127.0549
37.6732,127.0549
37.6732,127.0549
37.6286,127.0636
37.6286,127.0636
37.6286,127.0636
37.6486,127.0585
37.6486,127.0585
37.6486,127.0585
37.6486,127.0585
37.6666,127.0815
37.6666,127.0815
37.6666,127.0815
37.6666,127.0815
37.6666,127.0815
37.6666,127.0815
37.6648,127.0542
37.6513,127.0808
37.6513,127.0808
37.6513,127.0808
37.6513,127.0808
37.6513,127.0808
37.6705,127.0517
37.6705,127.0517
37.6706,127.0517
37.6706,127.0517
37.6593,127.0666
37.6593,127.0666
37.6593,127.0666
37.6593,127.0666
37.6628,127.063
37.6628,127.063
37.6487,127.0673
37.6487,127.0673
37.6487,127.0673
37.6487,127.0673
37.6487,127.0673
37.6487,127.0673
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.652,127.0642
37.6677,127.0597
37.6677,127.0597
37.6677,127.0597
37.6586,127.057
37.6586,127.057
37.6586,127.057
37.6586,127.057
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6463,127.0578
37.6187,127.0578
37.6187,127.0578
37.6187,127.0578
37.6187,127.0578
37.6845,127.0552
37.6845,127.0552
37.6845,127.0552
37.6845,127.0552
37.6477,127.0815
37.6477,127.0815
37.6477,127.0815
37.6477,127.0815
37.6304,127.053
37.6304,127.053
37.6304,127.053
37.6304,127.053
37.6674,127.0757
37.6674,127.0758
37.6674,127.0757
37.6674,127.0757
37.6337,127.06
37.6337,127.06
37.6337,127.06
37.6337,127.06
37.6354,127.0733
37.6675,127.0659
37.6675,127.0659
37.6675,127.0659
37.6675,127.0659
37.6675,127.0659
37.6675,127.0659
37.6421,127.0697
37.6421,127.0697
37.6421,127.0697
37.6299,127.0689
37.6542,127.0751
37.6542,127.0751
37.6542,127.0751
37.6542,127.0751
37.6279,127.0507
37.6279,127.0507
37.6279,127.0507
37.6279,127.0507
37.6279,127.0507
37.6506,127.0731
37.658,127.0729
37.658,127.0729
37.658,127.073
37.658,127.0729
37.6439,127.0625
37.6439,127.0625
37.6439,127.0625
37.6439,127.0625
37.6378,127.0644
37.6379,127.0644
37.6378,127.0644
37.6378,127.0644
37.6326,127.0665
37.6326,127.0665
37.6326,127.0665
37.6447,127.0668
37.6447,127.0668
37.6447,127.0668
37.6447,127.0668
37.6656,127.061
37.6656,127.061
37.6656,127.061
37.6656,127.061
37.6423,127.1107
37.6423,127.1107
37.6423,127.1107
37.6423,127.1107
37.6263,127.0906
37.6263,127.0906
37.6263,127.0906
37.623,127.0854
37.623,127.0854
37.6205,127.0689
37.6205,127.0689
37.6205,127.0688
37.6205,127.0689
37.6282,127.0939
37.6282,127.0939
37.6282,127.0939
37.6282,127.0939
