,위도,경도
135,37.67901549639578,127.0505800587162
135,37.67884284531217,127.0505457315861
135,37.678859705997546,127.0499914353481
135,37.678939291279555,127.05023889460712
136,37.679069,127.05101599999999
136,37.678809465175576,127.0511145253054
136,37.67904908378493,127.05125496443458
136,37.679302375771435,127.05124541229905
136,37.67901006036503,127.05137134842376
136,37.67893567391812,127.05130418378363
137,37.679069,127.05182599999999
137,37.67936634524249,127.05176620224128
137,37.6788704658146,127.05166498039539
137,37.67883699512206,127.05201253609785
137,37.67913161916663,127.05201129418718
137,37.678938810014124,127.05171320742308
138,37.679069,127.05263599999999
138,37.67918157081172,127.05249267430281
138,37.67897110413633,127.05268275449022
138,37.67933912320094,127.05291245692267
138,37.67882461581004,127.05269458187223
138,37.67894771918689,127.05240699499757
139,37.679069,127.053446
139,37.679152722211676,127.05340114324325
139,37.679132230150984,127.05366712299235
139,37.67877995015975,127.05345087426694
139,37.67923685159857,127.05350883209842
139,37.679250275056894,127.05333356644003
140,37.679069,127.054256
140,37.679068614164386,127.05440455840746
140,37.67935514781605,127.05457935477602
140,37.678872623985,127.05404812436402
140,37.67880303329887,127.05421540152932
140,37.67931364885067,127.05388431993954
141,37.679069,127.055066
141,37.67926590841633,127.05546890827266
141,37.6789732280383,127.05509208507686
141,37.678885078483475,127.05537800251508
141,37.67884249905916,127.05469347019987
141,37.67921708978053,127.05507021649963
142,37.679069,127.055876
142,37.67923146180724,127.05547786202106
142,37.67884557270697,127.05616305343904
142,37.678871729627325,127.05610527333931
142,37.67902515653675,127.05600108960815
142,37.67914306877658,127.05594477146417
143,37.679069,127.056686
143,37.679037831089545,127.0566044277628
143,37.67915393266173,127.0565741484867
143,37.67934821767527,127.05651845150072
143,37.67915947980442,127.05670041188803
143,37.67880100231999,127.05642806953642
144,37.679069,127.057496
144,37.67909988181307,127.05765054589732
144,37.679223364799675,127.05776809406242
144,37.678924804788494,127.0577825409934
144,37.679186411577284,127.05768067961442
144,37.67917467435686,127.05740308424328
145,37.679069,127.058306
145,37.679129717322496,127.0580017903054
145,37.679046978943376,127.05822681056434
145,37.6791112901473,127.05793306820067
145,37.67912888720879,127.0580945424399
145,37.67898951995174,127.0584993492059
146,37.679069,127.059116
146,37.6790204766726,127.05882616695715
146,37.67894062380062,127.05912839847709
146,37.67935197489517,127.05944191399136
146,37.6788600601585,127.05909342773147
146,37.67892863242351,127.05874349637821
147,37.679069,127.05992599999999
147,37.67913065818971,127.05978366873308
147,37.67918391821111,127.0596803283031
147,37.67923340213916,127.05960092823639
147,37.67937624747246,127.06006627409624
147,37.679096834195605,127.06012633736547
148,37.679069,127.06073599999999
148,37.6792636692956,127.06078375938135
148,37.67932251307727,127.06104493847411
148,37.67878026489424,127.06105879368293
148,37.67930256692549,127.0604679939711
148,37.67900308264042,127.0605721372602
149,37.679069,127.06154599999999
149,37.67933004950154,127.06149822402054
149,37.679328317977934,127.06160754797583
149,37.67901182284013,127.06173539672936
149,37.67933649846112,127.06150218981585
149,37.679238927502524,127.06159908281211
150,37.679069,127.062356
150,37.67921435793084,127.06257829171007
150,37.67931641289057,127.06215511375596
150,37.67921229350976,127.0621308975165
150,37.67929790264057,127.06226380485018
150,37.67903422286424,127.06259424035221
151,37.679069,127.063166
151,37.6793041260776,127.06277972744985
151,37.678896055986336,127.06329581202966
151,37.67880769176287,127.06288267487842
151,37.67905251331342,127.06320490580991
151,37.67878352056938,127.06296609533395
152,37.679699,127.046966
152,37.679410964139386,127.04683316971439
152,37.67974038093556,127.0469471006124
152,37.679520462091645,127.04730645315449
152,37.679398991313896,127.04675975182434
152,37.67946031108341,127.04728563771995
153,37.679699,127.047776
153,37.67996481099889,127.04751266750525
153,37.6798468779627,127.04814569948839
153,37.67982941825877,127.0475165177333
153,37.67955793053955,127.04785098065052
153,37.67979944756937,127.04792076001519
154,37.679699,127.048586
154,37.67946262826247,127.04818566161684
154,37.67987619267231,127.04846299542287
154,37.67999622031609,127.04855330925803
154,37.67942871638389,127.04888146781948
154,37.67941942016763,127.04850091390277
155,37.679699,127.049396
155,37.67986573963513,127.04931236311162
155,37.6798634336896,127.04935517095618
155,37.67995780353583,127.04920931374124
155,37.67994554195653,127.04944182323423
155,37.6799388412973,127.04945184005156
156,37.679699,127.050206
156,37.67984614305047,127.05029056067838
156,37.679515268773045,127.05034915697857
156,37.67995989261964,127.05046385824484
156,37.679928112178295,127.05028918010613
156,37.679551340842956,127.04987046901414
157,37.679699,127.05101599999999
157,37.679439790035126,127.0513311207503
157,37.679845932289,127.05098903855031
157,37.67981253553569,127.05121221229804
157,37.67987819650097,127.051169005904
157,37.67982147387908,127.05065290738924
158,37.679699,127.05182599999999
158,37.67949782961043,127.05207056982616
158,37.679576035538844,127.05220925754922
158,37.67980269945009,127.05177023988996
158,37.6797302393527,127.05205510164859
158,37.67970474999457,127.05171131490218
159,37.679699,127.05263599999999
159,37.679852156372796,127.05225264493896
159,37.679400065925556,127.0522386777942
159,37.679564564729844,127.05233689252593
159,37.67968476480213,127.05224687446483
159,37.679529035255136,127.05303377641636
160,37.679699,127.053446
160,37.67989598091804,127.05342910584392
160,37.67950561464372,127.05318442390657
160,37.679887019119114,127.05374567804783
160,37.67978153043011,127.05319977213605
160,37.679773660258476,127.05321853553632
161,37.679699,127.054256
161,37.679832194117665,127.05442841507003
161,37.6796970703979,127.0543246576899
161,37.6796137130708,127.05424074991718
161,37.67990805855911,127.05400312672288
161,37.67989519644125,127.05446856214061
162,37.679699,127.055066
162,37.67967596388953,127.0553620828903
162,37.67976557756219,127.05503779352125
162,37.67944665587853,127.05544757245244
162,37.67957710742883,127.05534288409056
162,37.6797081296578,127.05516959369207
163,37.679699,127.055876
163,37.67967550540156,127.05581144569591
163,37.679585337043584,127.05596062679639
163,37.67950021196545,127.05573371104086
163,37.67978249541442,127.05623385764835
163,37.67979449854785,127.05615643440304
164,37.679699,127.056686
164,37.67941977860254,127.05632740612931
164,37.67994486714372,127.05676139532927
164,37.67944745800513,127.05701505347369
164,37.67989516738188,127.05632489512216
164,37.6795118757812,127.05708457207298
165,37.679699,127.057496
165,37.67999008968172,127.05763809402568
165,37.67946342695076,127.0571103616422
165,37.67967871978834,127.0575094551513
165,37.67992563258567,127.05715646959894
165,37.67964993702179,127.05783249944945
166,37.679699,127.058306
166,37.67939754689445,127.05847038797552
166,37.67975666212788,127.05856176812017
166,37.679539036836516,127.058252481747
166,37.6799791548933,127.05847603627774
166,37.67979460451906,127.05805355025808
167,37.679699,127.059116
167,37.67966212192644,127.05885605864952
167,37.679428713123,127.05944729675622
167,37.67996124891903,127.0588688111835
167,37.67998070206536,127.05876986191348
167,37.67954108219267,127.05946981798492
168,37.679699,127.05992599999999
168,37.679438739983524,127.05955716917684
168,37.67986954296739,127.05984048613414
168,37.68000760647713,127.05996210997357
168,37.67986623959768,127.06022268236433
168,37.67964509029423,127.06001269050745
169,37.679699,127.06073599999999
169,37.67984296011842,127.0606337560167
169,37.680009559576895,127.06055844264185
169,37.67954472254549,127.06054174695774
169,37.67975471843975,127.0610636063226
169,37.67944955766194,127.06045090504787
170,37.679699,127.06154599999999
170,37.679794301732784,127.06123762853763
170,37.67951155861927,127.06144973581122
170,37.68000106185249,127.0618290663099
170,37.67976306892115,127.06141946825781
170,37.67971515259898,127.06186474313144
171,37.679699,127.062356
171,37.679909524017646,127.0621257794524
171,37.67998032678265,127.06268666606788
171,37.679654476603716,127.06268684373988
171,37.67949483851624,127.06229139639333
171,37.67980760352958,127.06218207995263
172,37.679699,127.063166
172,37.67977264804212,127.06319434660476
172,37.67964697424471,127.06302449746843
172,37.679651076156254,127.06352988936598
172,37.679816428670115,127.06282996666114
172,37.679689572868455,127.06284264215371
173,37.680329,127.046966
173,37.68002527192684,127.04701451741447
173,37.68054203168458,127.04658016079046
173,37.68055109732106,127.04702036410816
173,37.68034549103031,127.04662507431314
173,37.680543208606686,127.04657436734192
174,37.680329,127.047776
174,37.68049271155757,127.04741598856228
174,37.68002657997041,127.04767951654692
174,37.6805833202882,127.04815268667824
174,37.68003923351898,127.0481526923874
174,37.68011813337713,127.04792261418508
175,37.680329,127.048586
175,37.68060004157747,127.04825750255833
175,37.680284045738276,127.04881437617838
175,37.680578403346004,127.04833029486095
175,37.68037688765078,127.04853414189832
175,37.68049284866791,127.0486806386167
176,37.680329,127.049396
176,37.680609827909514,127.04901362809933
176,37.680387707284005,127.04927263417927
176,37.68002339469674,127.04966101988336
176,37.68042234172937,127.04911119085095
176,37.680340904888325,127.04971774300897
177,37.680329,127.050206
177,37.68008190085468,127.05046664474749
177,37.68022275081792,127.04999343405865
177,37.68023843957243,127.05036147586185
177,37.680381932761776,127.05029168495298
177,37.68049616340628,127.0503458397251
178,37.680329,127.05101599999999
178,37.68043518435287,127.05133166797407
178,37.68045327462019,127.0513750620005
178,37.68049084270315,127.05101491213644
178,37.68029018444918,127.05135555143
178,37.68024219441979,127.05114829060699
179,37.680329,127.05182599999999
179,37.68053663914472,127.051759173081
179,37.68056731477925,127.05199430485321
179,37.680220760085554,127.051483641996
179,37.680525755647736,127.05195209688287
179,37.680098490405705,127.051575325868
180,37.680329,127.05263599999999
180,37.6804235696933,127.0527187855984
180,37.68053329992636,127.05270495426943
180,37.68058240694276,127.05284516115225
180,37.6800266712952,127.05296807725631
180,37.680535151624696,127.05286288980994
181,37.680329,127.053446
181,37.680489853187794,127.05329449233449
181,37.68015814379391,127.0531242886678
181,37.68028787978602,127.05329200626369
181,37.680189953425355,127.05343392532495
181,37.68061622949002,127.05337481461221
182,37.680329,127.054256
182,37.68022921278343,127.05388809819617
182,37.68015336014093,127.05402177786274
182,37.680509650690446,127.05422922239183
182,37.680139302105296,127.0543678295714
182,37.68057797317312,127.05416974434806
183,37.680329,127.055066
183,37.680171484504385,127.05482870871073
183,37.68013708924749,127.05472882809232
183,37.68014120992067,127.05513897767219
183,37.680288299290105,127.05539945393683
183,37.68039126156586,127.05473689700241
184,37.680329,127.055876
184,37.68027579721102,127.05574341816845
184,37.680106058801904,127.0562527832189
184,37.6802851575573,127.0559204388105
184,37.6800807010962,127.05560418995385
184,37.68053486425733,127.05603817613193
185,37.680329,127.056686
185,37.68018597884223,127.05647349601902
185,37.680308924038684,127.05643323148506
185,37.68019482602635,127.05704884700145
185,37.68056497453532,127.05694323381141
185,37.68025821601815,127.05674484412128
186,37.680329,127.057496
186,37.68052649159516,127.05726928450355
186,37.680215996831286,127.05731161360785
186,37.68043570833338,127.05744982047182
186,37.68057913950568,127.0579001163972
186,37.680337211446336,127.05747351171185
187,37.680329,127.058306
187,37.680430311115565,127.05803070212404
187,37.680549214573624,127.05822818684676
187,37.68020614710417,127.05829191028337
187,37.680367072243364,127.05841916125004
187,37.68008900544324,127.05808847985253
188,37.680329,127.059116
188,37.680377847448845,127.05897681807032
188,37.68033088674929,127.0594129162081
188,37.68030196894098,127.05942364971665
188,37.680532279245206,127.05901185780439
188,37.680264833827714,127.05879044577838
189,37.680329,127.05992599999999
189,37.68056971389584,127.06002677192302
189,37.68054344494303,127.05967627606441
189,37.68045415375388,127.05981888254439
189,37.680540547680245,127.0599302369665
189,37.68064346746729,127.05961443589825
190,37.680329,127.06073599999999
190,37.68063519058952,127.06087422639982
190,37.68029595812927,127.06074967938575
190,37.68019473499588,127.06070713910417
190,37.68037918845524,127.06104125906984
190,37.68006314083216,127.06041400189166
191,37.680329,127.06154599999999
191,37.680557882798865,127.06186737633723
191,37.680255874095415,127.0612274839472
191,37.68016675029237,127.06154634244704
191,37.68054565222983,127.0616735490349
191,37.68003176134528,127.06187790646253
192,37.680329,127.062356
192,37.68060432548483,127.06206086186909
192,37.68057851706477,127.06206787505927
192,37.68001877996532,127.06264237717629
192,37.68039621055147,127.06237236058678
192,37.68049917747672,127.06214800783312
193,37.680329,127.063166
193,37.68016450465948,127.06349180758156
193,37.68051248235339,127.06340109877249
193,37.680360776330076,127.06284162787396
193,37.680428163227056,127.06356655872806
193,37.68015080092076,127.06327678760351
194,37.680959,127.047776
194,37.680724766297004,127.04744513721421
194,37.681059341876995,127.04783330193752
194,37.68111479088427,127.04776776436962
194,37.68091778966509,127.04773787678418
194,37.68125959468945,127.04738950454825
195,37.680959,127.048586
195,37.680766289605806,127.04822635268077
195,37.68077258078517,127.04876033146428
195,37.68096543543176,127.04880689994793
195,37.68076661307646,127.04824359152293
195,37.68109187047551,127.04824537984018
196,37.680959,127.049396
196,37.680972477665314,127.049085764346
196,37.68071511705422,127.04912633984728
196,37.681187383006794,127.04947793016697
196,37.68108567545817,127.04914773192974
196,37.680929455158065,127.04951946590977
197,37.680959,127.050206
197,37.68124853315689,127.04994078909796
197,37.68090152670023,127.04992327013629
197,37.680994426423396,127.0503515796958
197,37.680847907896315,127.0504268748726
197,37.68074612537346,127.050369634974
198,37.680959,127.05101599999999
198,37.68072650873438,127.05132155129652
198,37.6808198910978,127.05099795001192
198,37.68087622731914,127.05135608015159
198,37.681247523459376,127.0509289555815
198,37.680727146122095,127.05131566201032
199,37.680959,127.05182599999999
199,37.680730888292786,127.05171305942577
199,37.681253807822195,127.05144729867183
199,37.6808635554024,127.05159622592049
199,37.68099899551664,127.0518995179109
199,37.681015867793015,127.05187559514366
200,37.680959,127.05263599999999
200,37.68084602269193,127.05281461983198
200,37.681217956005554,127.05250330872634
200,37.68065693108025,127.05249533300865
200,37.68081074506811,127.05286878573972
200,37.680971451103446,127.05281321028312
201,37.680959,127.053446
201,37.68096173602901,127.05316445746777
201,37.68108246650759,127.0532785850421
201,37.68106052683038,127.05359923855482
201,37.68116378505879,127.05367817778253
201,37.680900601614425,127.05331465268576
202,37.680959,127.054256
202,37.680797893124996,127.05421025758025
202,37.6809859494364,127.05431912294934
202,37.6809344542558,127.05420088625408
202,37.681086934231786,127.05386113457786
202,37.681095935720016,127.05444900595923
203,37.680959,127.055066
203,37.68079443220923,127.05529644378115
203,37.68112048716127,127.05480297036988
203,37.681125671530125,127.05490844203744
203,37.680910505414,127.05468941777023
203,37.681216669082275,127.05496159525524
204,37.680959,127.055876
204,37.681168878280886,127.05617769647144
204,37.680912432178474,127.05562024669527
204,37.681234328575435,127.05580748094629
204,37.68098311725443,127.05565648032385
204,37.68092978601827,127.05581731590114
205,37.680959,127.056686
205,37.68107206605607,127.05669255174874
205,37.681133738987725,127.05667340421351
205,37.6808960372863,127.05708941919715
205,37.68072245893322,127.0569432867334
205,37.68125163391538,127.05700465056181
206,37.680959,127.057496
206,37.68077698640931,127.05765537395368
206,37.6810008779464,127.05753584282546
206,37.680851079026745,127.05753906606023
206,37.680696184652426,127.05716405537191
206,37.68072197143845,127.05760063920653
207,37.680959,127.058306
207,37.68100035837863,127.05814255016905
207,37.68108553624263,127.05791564459682
207,37.681165156231174,127.0586855176091
207,37.68112910789433,127.05863476977663
207,37.68105450155632,127.05823816348627
208,37.680959,127.059116
208,37.68082442798746,127.0594732991981
208,37.681167211420025,127.05895411632723
208,37.68121807524244,127.05902579718231
208,37.68108749485724,127.05901165619233
208,37.6809663611099,127.05939371485493
209,37.680959,127.05992599999999
209,37.68126163548313,127.06016669934819
209,37.68072373263452,127.06016522382414
209,37.68118220864768,127.06002634655782
209,37.680661284447574,127.05976465628157
209,37.68119055018613,127.05971646428074
210,37.680959,127.06073599999999
210,37.681259604901655,127.0607506559152
210,37.68118039701244,127.06092462450253
210,37.68096424545798,127.06036599125383
210,37.68123877299364,127.06040903657535
210,37.68110520383612,127.06051212181819
211,37.680959,127.06154599999999
211,37.6810585091211,127.0611668004691
211,37.68074706545993,127.06132047080392
211,37.680791803440314,127.06177287071499
211,37.68111908121987,127.06164902190208
211,37.68105402951268,127.06183200300087
212,37.680959,127.062356
212,37.68125077061025,127.06220606400868
212,37.680827145156655,127.06241700987587
212,37.68120558731117,127.0626202001599
212,37.68089834827822,127.06254738604319
212,37.68080895602305,127.06205809279203
213,37.681589,127.047776
213,37.68159646108618,127.04777168787419
213,37.68178659055105,127.04776091730294
213,37.681849703746465,127.04792460358055
213,37.68182706797782,127.04787794862735
213,37.681291022580915,127.04782562204034
214,37.681589,127.048586
214,37.681518286228616,127.04866807052315
214,37.68181295354426,127.04873247969827
214,37.68161189727465,127.04860598152274
214,37.681460906788296,127.0483033144145
214,37.681855247846165,127.04877174757999
215,37.681589,127.049396
215,37.681542730831964,127.04960034828046
215,37.68185742636136,127.0490603951599
215,37.68134611539581,127.04920404152251
215,37.68141418540027,127.04922065090096
215,37.68188261371769,127.04974446449336
216,37.681589,127.050206
216,37.68142663919182,127.04996517471149
216,37.681366820887476,127.05043715165135
216,37.68156328610681,127.0501761787502
216,37.6816648739824,127.05052018804702
216,37.68176020730316,127.05036559939472
217,37.681589,127.05101599999999
217,37.681858526215336,127.05125411734417
217,37.68170701356514,127.05075940010013
217,37.6815351315218,127.05122006894337
217,37.68150036392634,127.05108724800053
217,37.68132048611067,127.05087688942369
218,37.681589,127.05182599999999
218,37.68132379910008,127.05203302722606
218,37.68131259775161,127.05157122408038
218,37.68129789194419,127.05175463014977
218,37.681386199158865,127.0520086912191
218,37.681548898768845,127.05144144251199
219,37.681589,127.05263599999999
219,37.681461412144486,127.05284663012903
219,37.68147571846471,127.05265764631804
219,37.68127634670591,127.0528363989895
219,37.681432970135525,127.05279570380405
219,37.681467154663345,127.05301614935833
220,37.681589,127.053446
220,37.681346073339725,127.05341965285382
220,37.681529946295484,127.05381394141186
220,37.681444553303045,127.05336148830304
220,37.68153265760371,127.0538401225487
220,37.68167926027982,127.05350079005241
221,37.681589,127.054256
221,37.681344149005874,127.0539140594375
221,37.681581222495424,127.05451229628302
221,37.68154167050082,127.0538956183151
221,37.681536658210284,127.05450819367694
221,37.68142532159816,127.05405888482929
222,37.681589,127.055066
222,37.681601544464364,127.05518449707756
222,37.68138604924947,127.05473062080029
222,37.68156839500335,127.05476105462775
222,37.68136881410969,127.05507783710237
222,37.68142805596483,127.05507390814661
223,37.681589,127.055876
223,37.681785450748265,127.05548966335743
223,37.68138268544344,127.05578931117239
223,37.68163167573687,127.05595753879585
223,37.68182130644546,127.05620299112175
223,37.681764207103775,127.0558452966163
224,37.681589,127.056686
224,37.6813684185906,127.05664788534376
224,37.68181655600214,127.05668271577558
224,37.681857590877634,127.05673931968745
224,37.68165776968103,127.05641048486521
224,37.681451640838645,127.05631088061216
225,37.681589,127.057496
225,37.681764026014726,127.05715203395117
225,37.68149347470545,127.05719951603042
225,37.68178777341346,127.05781003653883
225,37.681891542348616,127.05743176253809
225,37.68144788224815,127.05716654348969
226,37.681589,127.058306
226,37.681789846961415,127.0586750559673
226,37.681322406554244,127.05814355998336
226,37.681856600325,127.05806654915509
226,37.68168330787596,127.05849845050884
226,37.681867285918706,127.05865243648164
227,37.681589,127.059116
227,37.6817981504658,127.05917112363514
227,37.681832619693495,127.05926986647836
227,37.681376146350594,127.05904205578283
227,37.681335372114404,127.05915802760148
227,37.68174599746046,127.05871905907416
228,37.681589,127.05992599999999
228,37.68173520555995,127.05958742824957
228,37.68167028665256,127.06030482962254
228,37.681707513367506,127.05959460036811
228,37.68149248351293,127.05971520146001
228,37.681297309136305,127.06021762960043
229,37.681589,127.06073599999999
229,37.68173398277531,127.06114032996685
229,37.68156920579509,127.06062712705142
229,37.68163952367737,127.06112799388916
229,37.681848814990126,127.06042836371121
229,37.6815141951785,127.06044195921447
230,37.681589,127.06154599999999
230,37.68152688316054,127.06150601245781
230,37.68168887642283,127.06118700169937
230,37.681498560047054,127.06128174655758
230,37.681658710051984,127.06148234410222
230,37.68159023441251,127.06130077436293
231,37.681589,127.062356
231,37.68173286473724,127.062184563669
231,37.6815405406884,127.06251830072272
231,37.681328014426846,127.06250021145512
231,37.68148972299478,127.06226548049533
231,37.68149537708154,127.06232012890678
232,37.682218999999996,127.047776
232,37.68218666582683,127.04777559270347
232,37.682356751310635,127.0477965081745
232,37.682094152333896,127.04816654585156
232,37.682130562098756,127.04744381022894
232,37.68205100853058,127.04798102150865
233,37.682218999999996,127.048586
233,37.682052502042716,127.048327317285
233,37.68236716812275,127.04863653637473
233,37.68238701897894,127.04893428121916
233,37.68191041577145,127.04827152950692
233,37.68213897298183,127.04829372512467
234,37.682218999999996,127.049396
234,37.68217913835292,127.04954099173612
234,37.682363641055964,127.04964674395674
234,37.68205285745812,127.04974836910604
234,37.68252600239142,127.04971983076993
234,37.682285932022026,127.04900818676433
235,37.682218999999996,127.050206
235,37.682477264647076,127.05032630925501
235,37.68251492658165,127.05000038323426
235,37.6823219364768,127.05060857888749
235,37.68247370031944,127.05041297751964
235,37.68221230671524,127.05039448396045
236,37.682218999999996,127.05101599999999
236,37.68196664520392,127.05138102606549
236,37.68236350442975,127.05100224315629
236,37.682285191913685,127.05087287156809
236,37.68233774193577,127.0510689193831
236,37.68192814388491,127.0513119136394
237,37.682218999999996,127.05182599999999
237,37.68235049970696,127.0520754697276
237,37.68242358607134,127.05164599891293
237,37.68203047112377,127.05196299964128
237,37.68226553557261,127.05155713016008
237,37.68245363981812,127.05174183972932
238,37.682218999999996,127.05263599999999
238,37.68219368773837,127.05266189263104
238,37.68246620898796,127.05270198075465
238,37.68242732594774,127.05238071488155
238,37.682428054221184,127.05272580662957
238,37.68219781029143,127.05241958938947
239,37.682218999999996,127.053446
239,37.68221278836271,127.05319499531117
239,37.682296437357635,127.0537314898696
239,37.68227110839489,127.05380981120516
239,37.68238371549657,127.05319902678023
239,37.68200358060683,127.0530824638509
240,37.682218999999996,127.054256
240,37.68239304024992,127.05437585014192
240,37.682224005518094,127.05434030936502
240,37.68212918669714,127.0541622559148
240,37.68235941483513,127.0540253712654
240,37.682144494674986,127.05450928895486
241,37.682218999999996,127.055066
241,37.68216402870258,127.05506589230795
241,37.68196895554255,127.05498097130113
241,37.68232517901731,127.0549530643355
241,37.68212029326289,127.05506205201812
241,37.682070396849966,127.05470032102966
242,37.682218999999996,127.055876
242,37.68210017949316,127.05625103970284
242,37.68217043440987,127.05570385285557
242,37.6823680188053,127.05591194305472
242,37.68195492781394,127.05612870652504
242,37.682458658044396,127.05611347191613
243,37.682218999999996,127.056686
243,37.682481136578616,127.0563336115231
243,37.68240963744625,127.05691893756551
243,37.68221572796947,127.05679382476075
243,37.681967197903305,127.05685017852943
243,37.68217374890114,127.05673012054272
244,37.682218999999996,127.057496
244,37.682146318146316,127.05720186966215
244,37.6824766258242,127.05730184437853
244,37.682010961575564,127.05783825088064
244,37.6822296035773,127.05749910702927
244,37.68224871842732,127.057722776069
245,37.682218999999996,127.058306
245,37.682058859061996,127.05835152809276
245,37.68205726309583,127.05862461164612
245,37.68206951533003,127.05798413599727
245,37.68198907169441,127.05859080694098
245,37.6821905285814,127.05829398180376
246,37.682218999999996,127.059116
246,37.68235509585858,127.05940876094245
246,37.682293768984714,127.05903031765934
246,37.68228614570065,127.05945125966021
246,37.68252549946426,127.05882057646048
246,37.68250475496945,127.05939510051681
247,37.682218999999996,127.05992599999999
247,37.68244547792245,127.05983014713745
247,37.682267991626595,127.06017965658165
247,37.682253399327706,127.06008975476759
247,37.68202266027442,127.05971203748028
247,37.68231486427105,127.0597874350251
248,37.682218999999996,127.06073599999999
248,37.68215199681723,127.06071479642556
248,37.68199077533315,127.06041116005598
248,37.6823929924048,127.06043098341037
248,37.68233610121728,127.06045214389152
248,37.68230909761129,127.06077646625381
249,37.682218999999996,127.06154599999999
249,37.682514100037324,127.06182954808183
249,37.68201866079718,127.06145874935783
249,37.682246489997105,127.06151117795108
249,37.682364018865385,127.061426631873
249,37.68221134388215,127.06142737980758
250,37.682218999999996,127.062356
250,37.68210975907096,127.06262517607243
250,37.682184037231174,127.06259561771296
250,37.68232523612778,127.06250054465927
250,37.682302383203655,127.06237868107719
250,37.681930336957684,127.06270708046848
251,37.682849,127.048586
251,37.68278214240353,127.04886112447389
251,37.68316085596131,127.04897189100032
251,37.68283581374862,127.04851863168703
251,37.68254391526809,127.04861952839966
251,37.68289599370687,127.04890477441313
252,37.682849,127.049396
252,37.68266413718495,127.04909448651908
252,37.68298026874724,127.04975742521303
252,37.68269157424816,127.04923332073096
252,37.68312042957078,127.04901452666297
252,37.68257335375333,127.04916891282431
253,37.682849,127.050206
253,37.68312361838945,127.05056765751081
253,37.682891495243986,127.05014585640131
253,37.682615662222254,127.04982421456793
253,37.6831321809117,127.05024564878583
253,37.6828273007501,127.05029817085328
254,37.682849,127.05101599999999
254,37.68299982835439,127.05100669606551
254,37.68287115952946,127.05109995534966
254,37.68269391347673,127.05088226308018
254,37.682733907785476,127.05131669562581
254,37.682848060768706,127.05105767480596
255,37.682849,127.05182599999999
255,37.682997098027585,127.05171098267157
255,37.682595811895276,127.05167559517913
255,37.682840214877295,127.05176190494078
255,37.682846523202244,127.05202898055154
255,37.68291357944,127.0517197016267
256,37.682849,127.05263599999999
256,37.68258829772664,127.0529510976617
256,37.6831179473429,127.05280379718022
256,37.68294534100387,127.05241658217167
256,37.6827572304173,127.05271966333031
256,37.68303915997528,127.05260133628732
257,37.682849,127.053446
257,37.682631068322365,127.05376501558995
257,37.68286541341055,127.05322791673194
257,37.683054138707035,127.05376182033324
257,37.68310053347362,127.05322954210483
257,37.6828467726677,127.05321911950232
258,37.682849,127.054256
258,37.682634010010695,127.05410964361958
258,37.68255188316903,127.05429370077769
258,37.68315801353664,127.05400442005822
258,37.68267657379173,127.05442809100381
258,37.682932560738124,127.0540287258458
259,37.682849,127.055066
259,37.68257471933792,127.05484918633643
259,37.68309870595544,127.05534360467165
259,37.68301862843668,127.0546878739695
259,37.68313668083461,127.05471808758189
259,37.68274434638798,127.05505673242963
260,37.682849,127.055876
260,37.68256760211694,127.05619698541442
260,37.68284647186621,127.05600047933117
260,37.68290379531274,127.05547824193928
260,37.68281779158586,127.0556951030626
260,37.68305770574211,127.05555670291258
261,37.682849,127.056686
261,37.68299325025561,127.05674711516082
261,37.68315876670075,127.05690278200223
261,37.68311211074041,127.05670178194241
261,37.68259851729049,127.05695076022101
261,37.683095607295805,127.05682439787748
262,37.682849,127.057496
262,37.682629178310215,127.05740595100661
262,37.68277043644007,127.05739611779066
262,37.68282358648035,127.05763176823588
262,37.68281860845275,127.05746150317094
262,37.682667841524584,127.05729922558734
263,37.682849,127.058306
263,37.68271128777096,127.05862424813705
263,37.68259817900754,127.05824633680251
263,37.683151602970604,127.05852479953813
263,37.68282391987562,127.05855750253778
263,37.682669609766755,127.0587035752698
264,37.682849,127.059116
264,37.68270597684246,127.05931359635294
264,37.682816862611595,127.0593660597858
264,37.68291380326074,127.05949935631503
264,37.68273206911011,127.05874079714498
264,37.682973878546896,127.05930574598976
265,37.682849,127.05992599999999
265,37.68313756459786,127.05983080214892
265,37.68283192055875,127.0598587191608
265,37.68315096106543,127.06015806298622
265,37.68272866249555,127.06001438513641
265,37.683137653488174,127.06020800181783
266,37.682849,127.06073599999999
266,37.68279687424494,127.06075316243583
266,37.68304924698867,127.06091364022687
266,37.682619221082525,127.06089888019133
266,37.683118202327506,127.06095004216232
266,37.68257225064857,127.06070425060808
267,37.682849,127.06154599999999
267,37.6827610531835,127.06148595661337
267,37.682580874230204,127.06189049579022
267,37.68266004465391,127.06161604419835
267,37.68268395366215,127.06156625113196
267,37.68288151655402,127.06124490667392
268,37.683479,127.048586
268,37.68334705529035,127.0485087415073
268,37.6837697026001,127.04894490916742
268,37.68327310372682,127.04827270500915
268,37.68333413785811,127.04825342773779
268,37.683359465261034,127.04893290529799
269,37.683479,127.049396
269,37.683184799654455,127.0492036377681
269,37.683511318623275,127.0495816214929
269,37.68364704171976,127.04904167840205
269,37.68360155691081,127.04939328517867
269,37.68375021539377,127.04903291252425
270,37.683479,127.050206
270,37.68340326809541,127.05004872335965
270,37.683169393676714,127.0502627648681
270,37.68375528429259,127.05049014853792
270,37.683685049166236,127.05035438120873
